age,gender,physical_activity_level,diet_type,bmi,caffeine_intake_mg,water_intake_liters,screen_time_hours,daily_steps,calories_burned,resting_heart_rate,deep_sleep_hours,sleep_quality_score,daily_stress_level,sleep_deviation
59,Female,High,Average,30.6,0.0,0.9,2.8,16182,2306,58.0,2.6,6.3,Low,0.8000000000000007
44,Male,Low,Unhealthy,32.6,297.0,2.8,4.2,4235,1993,83.0,1.6,5.4,Medium,1.0
27,Male,Medium,Average,25.0,388.0,1.4,6.4,7235,1672,73.0,1.5,3.9,Medium,2.0999999999999996
63,Female,Medium,Healthy,22.0,192.0,3.4,6.7,9356,1313,55.0,1.5,3.6,Low,1.7999999999999998
69,Female,Low,Healthy,28.2,322.0,3.6,2.0,6021,1430,73.0,1.9,5.9,Low,0.9000000000000004
59,Male,Medium,Unhealthy,24.0,116.0,3.7,4.7,6351,1419,64.0,2.1,4.3,Low,1.7000000000000002
49,Male,Low,Average,27.4,205.0,2.2,3.2,3516,1265,80.0,1.3,4.0,Low,1.2000000000000002
59,Female,Low,Average,24.0,159.0,2.2,6.5,6200,1550,61.0,2.0,4.6,Medium,1.4000000000000004
43,Female,Medium,Average,31.3,268.0,0.9,5.4,7914,2164,73.0,2.3,4.4,Low,1.2999999999999998
42,Female,High,Average,22.2,184.0,3.0,10.1,11615,1417,58.0,2.6,4.1,Medium,1.0
28,Female,Medium,Unhealthy,26.9,0.0,1.3,6.7,8339,1783,63.0,1.9,3.9,Low,1.5
40,Male,High,Healthy,23.0,92.0,1.3,5.5,14025,1552,50.0,1.2,3.3,Low,2.5
51,Male,Medium,Average,23.9,491.0,2.3,6.3,10111,1850,67.0,1.7,4.8,Medium,1.2999999999999998
57,Female,Medium,Average,28.0,0.0,1.7,10.4,7979,1703,69.0,2.0,4.8,Low,0.20000000000000018
40,Male,High,Average,28.7,381.0,2.5,6.2,13844,2141,61.0,1.1,4.0,Low,1.0
46,Female,Low,Average,27.2,27.0,3.2,8.1,4251,1697,72.0,2.0,3.5,Low,0.7999999999999998
48,Female,High,Average,24.6,334.0,2.9,9.0,18549,1733,50.0,2.0,3.0,Medium,2.2
57,Female,Medium,Healthy,28.6,215.0,3.4,2.5,5915,1542,77.0,2.8,5.8,Low,0.40000000000000036
50,Male,Medium,Average,28.7,50.0,2.6,5.8,8563,1802,63.0,1.5,4.4,Low,0.0
38,Female,High,Average,17.5,92.0,2.1,8.6,15037,1407,50.0,1.9,4.1,Low,0.40000000000000036
19,Male,High,Average,23.9,294.0,1.9,2.8,15129,1805,61.0,1.6,5.0,Low,1.2999999999999998
35,Male,Low,Average,24.1,29.0,2.9,7.6,1780,1460,65.0,2.1,4.3,Medium,0.5
64,Male,Low,Average,27.7,112.0,1.6,9.1,4219,1325,74.0,1.3,3.7,Medium,0.9000000000000004
50,Male,Low,Healthy,24.7,276.0,2.8,10.5,3148,1011,75.0,1.8,4.0,Medium,0.5999999999999996
54,Female,Low,Average,27.9,102.0,2.2,8.7,1753,1375,77.0,2.1,3.4,Medium,0.9000000000000004
51,Female,Low,Healthy,20.7,413.0,1.8,7.7,5813,1488,66.0,1.8,4.5,Medium,1.0999999999999996
37,Male,Medium,Average,26.0,44.0,1.8,7.5,7435,1417,66.0,1.2,3.5,Medium,1.2000000000000002
52,Male,Medium,Average,28.6,0.0,3.3,4.0,7465,1625,66.0,1.8,5.5,Low,0.9000000000000004
68,Female,Medium,Healthy,19.1,83.0,1.8,4.6,9764,1578,55.0,2.3,5.3,Low,0.2999999999999998
67,Female,Medium,Average,35.1,246.0,2.3,2.7,10048,2433,74.0,2.1,5.4,Low,0.5
35,Male,Medium,Unhealthy,29.8,329.0,2.1,7.2,7502,1928,76.0,2.1,4.3,Medium,1.2000000000000002
63,Female,Low,Average,25.0,138.0,3.3,8.1,4043,1493,79.0,1.5,3.1,Medium,1.0
41,Female,Medium,Unhealthy,21.7,158.0,3.7,7.3,5979,1524,60.0,1.6,3.2,Low,2.7
25,Female,Medium,Unhealthy,24.3,195.0,3.2,7.7,6115,1376,60.0,2.0,4.3,Low,0.7000000000000002
47,Male,Medium,Average,25.3,461.0,2.2,8.9,10595,1827,69.0,2.0,3.7,Medium,1.2999999999999998
61,Female,Medium,Unhealthy,26.8,256.0,2.8,3.7,8090,1504,69.0,1.6,4.4,Low,1.4000000000000004
27,Female,Low,Average,31.0,126.0,1.8,7.2,5454,2091,75.0,1.4,3.9,Medium,0.5
40,Female,High,Average,23.1,507.0,2.7,7.6,13504,1903,59.0,2.3,4.2,Medium,1.4000000000000004
69,Female,Medium,Unhealthy,27.3,201.0,1.1,5.8,8840,1850,69.0,2.2,4.7,Low,0.9000000000000004
66,Female,Medium,Average,19.8,0.0,2.7,2.0,4512,1102,66.0,2.2,5.6,Low,0.7999999999999998
28,Male,Low,Healthy,23.3,0.0,2.5,4.4,5291,1515,62.0,2.5,5.3,Low,0.5
19,Female,Low,Healthy,26.5,283.0,2.9,5.7,3956,1479,79.0,1.9,4.0,Low,2.4000000000000004
43,Female,Low,Average,27.8,0.0,2.5,7.4,3295,1410,74.0,1.6,4.7,Low,1.0
53,Female,Low,Average,22.0,274.0,3.2,7.1,4942,1414,70.0,1.4,4.9,Low,0.1999999999999993
50,Male,Low,Healthy,23.2,83.0,1.9,11.8,5490,999,66.0,1.9,3.2,Low,1.2999999999999998
64,Male,Low,Unhealthy,30.8,376.0,3.1,9.4,3391,1853,83.0,1.9,3.3,Medium,2.0
30,Female,Medium,Average,29.6,225.0,2.9,6.9,5607,1498,78.0,1.9,3.2,Low,1.4000000000000004
57,Female,Medium,Average,25.8,0.0,3.4,7.3,11331,1889,57.0,1.7,4.6,Low,1.2999999999999998
42,Male,Medium,Healthy,17.5,337.0,3.4,10.2,7568,879,64.0,1.7,3.3,Low,1.5999999999999996
21,Female,Medium,Healthy,35.0,404.0,1.7,10.3,4161,1833,92.0,0.9,1.9,Medium,2.7
59,Male,Medium,Healthy,24.9,8.0,2.9,7.8,7156,1622,63.0,1.5,4.1,Low,0.20000000000000018
36,Other,Medium,Average,23.7,79.0,1.6,11.3,8899,1715,58.0,1.3,3.8,Medium,0.7000000000000002
35,Female,Low,Average,22.9,275.0,3.4,4.8,3877,1161,72.0,1.7,4.8,Medium,0.5
54,Male,High,Average,26.5,302.0,1.8,6.9,13612,1684,65.0,2.0,4.1,Medium,0.0
47,Female,High,Average,26.5,552.0,2.2,14.0,12944,2047,66.0,1.7,2.3,High,1.2999999999999998
36,Female,Medium,Unhealthy,28.8,333.0,2.7,8.8,7158,2106,75.0,1.4,4.3,Low,1.2999999999999998
40,Male,Low,Healthy,21.3,560.0,3.1,6.6,2083,966,77.0,1.4,3.8,Medium,0.7000000000000002
33,Female,High,Healthy,23.8,202.0,2.8,7.3,10107,1071,61.0,2.1,4.5,Low,0.2999999999999998
18,Male,High,Unhealthy,33.1,257.0,3.1,7.4,15091,2562,72.0,1.5,4.2,Low,1.2000000000000002
29,Female,Low,Healthy,25.9,114.0,2.5,11.2,5845,1499,72.0,1.1,2.4,Medium,1.5
41,Male,Low,Average,24.3,121.0,2.7,9.0,3586,1177,68.0,2.0,3.9,Medium,0.5
51,Male,High,Healthy,21.2,222.0,1.1,6.8,18157,1797,50.0,2.4,4.4,Low,0.2999999999999998
25,Male,Medium,Healthy,27.0,112.0,3.3,2.8,10197,2146,65.0,1.1,5.0,Low,0.9000000000000004
35,Male,High,Average,29.1,0.0,2.3,5.2,13604,2130,56.0,1.7,5.0,Low,0.0
65,Female,Low,Healthy,28.5,99.0,2.2,7.2,4956,1779,74.0,1.2,3.5,Low,1.5999999999999996
22,Male,High,Healthy,24.0,361.0,4.0,6.7,15468,1851,57.0,2.3,4.5,Low,0.20000000000000018
47,Female,Low,Average,31.7,211.0,2.6,6.4,1000,1964,85.0,1.1,2.9,Medium,2.3
30,Female,High,Unhealthy,29.3,85.0,0.7,9.1,14416,1861,60.0,2.6,4.0,Medium,0.2999999999999998
36,Female,Low,Unhealthy,21.9,249.0,2.8,3.3,5052,1449,75.0,1.3,3.9,Medium,1.7000000000000002
46,Female,Low,Average,17.5,448.0,1.9,5.7,3169,994,73.0,1.0,2.9,Medium,2.5999999999999996
20,Female,High,Average,26.2,410.0,0.5,8.7,20021,2098,50.0,2.7,4.7,Medium,0.20000000000000018
43,Male,Low,Average,28.2,254.0,3.4,12.2,5548,1403,74.0,2.2,4.2,High,0.9000000000000004
57,Male,Low,Average,20.6,71.0,1.5,6.6,1791,1185,66.0,1.6,5.2,Low,0.7000000000000002
29,Other,Medium,Healthy,25.0,465.0,3.3,9.1,7610,1670,74.0,1.5,4.0,Low,2.2
19,Male,Medium,Average,23.9,358.0,1.7,10.3,6320,1410,69.0,1.6,2.2,High,2.0
28,Male,Medium,Unhealthy,25.4,0.0,2.1,9.4,7265,1850,59.0,1.2,3.3,Medium,1.5
61,Male,High,Average,22.8,0.0,0.7,8.9,15962,1795,50.0,3.1,5.7,Low,1.0999999999999996
45,Male,Medium,Average,30.2,0.0,2.8,6.1,7496,1385,72.0,2.4,5.5,Low,0.9000000000000004
35,Female,Medium,Healthy,25.6,125.0,2.0,10.8,6859,1664,67.0,2.2,4.2,Medium,0.7000000000000002
30,Female,Medium,Average,21.5,335.0,2.2,3.7,8188,1169,64.0,2.2,5.5,Medium,1.0
54,Female,High,Healthy,28.7,331.0,2.4,3.8,16279,2371,61.0,1.7,4.3,Low,1.5
39,Female,Medium,Unhealthy,19.9,251.0,1.2,11.7,9499,1750,57.0,1.3,2.4,Medium,1.9000000000000004
29,Male,High,Healthy,30.1,178.0,3.1,7.9,15846,2340,60.0,1.9,4.3,Low,0.7000000000000002
19,Male,High,Unhealthy,29.0,555.0,2.0,3.9,18110,2174,62.0,2.2,3.3,Medium,1.5
54,Other,Medium,Average,30.6,205.0,4.3,3.4,7819,1962,75.0,2.6,6.3,Low,0.3000000000000007
24,Male,Medium,Average,24.4,186.0,2.1,3.3,7277,1361,70.0,3.1,6.0,Low,0.8000000000000007
43,Male,Medium,Unhealthy,23.0,123.0,2.2,12.1,7689,1580,65.0,1.1,3.2,Medium,1.5999999999999996
43,Female,Low,Healthy,25.3,531.0,1.4,6.8,2785,1217,80.0,1.2,4.0,Medium,0.9000000000000004
41,Female,Low,Average,24.7,308.0,1.2,5.7,2750,1720,71.0,2.1,4.6,Low,0.9000000000000004
29,Male,High,Unhealthy,22.4,44.0,3.2,11.1,16216,1571,50.0,1.9,3.9,Medium,1.4000000000000004
33,Female,Medium,Average,22.8,27.0,3.3,7.6,9661,1198,60.0,1.7,5.0,Low,0.09999999999999964
40,Other,Medium,Average,23.5,0.0,2.0,6.2,2708,1250,72.0,2.0,4.9,Low,0.5999999999999996
57,Male,Medium,Healthy,20.3,185.0,2.6,9.7,9880,1528,57.0,1.3,3.4,Medium,0.9000000000000004
26,Female,Medium,Average,27.7,0.0,3.5,8.5,7177,2135,65.0,1.5,3.7,Low,1.2999999999999998
49,Male,Low,Healthy,24.8,24.0,2.7,8.5,3051,1217,67.0,2.6,5.1,Low,0.2999999999999998
32,Female,Medium,Average,23.8,360.0,2.9,6.3,7346,1496,72.0,1.4,3.6,Medium,1.5
54,Female,Medium,Average,20.6,333.0,2.6,4.8,5475,1248,63.0,1.5,4.3,Low,0.40000000000000036
22,Male,Medium,Healthy,32.7,0.0,2.8,7.3,11829,1907,64.0,1.7,3.7,Low,1.2999999999999998
28,Male,High,Average,22.5,49.0,4.0,7.0,9356,1122,55.0,2.0,4.8,Low,0.09999999999999964
27,Male,Medium,Average,27.4,105.0,2.1,8.2,9236,2044,70.0,1.1,3.9,Medium,1.2999999999999998
69,Female,High,Average,25.7,446.0,3.2,5.9,16923,1803,55.0,1.4,4.7,Medium,0.0
30,Male,High,Average,17.5,209.0,2.6,10.2,15745,1087,50.0,1.4,2.9,Medium,0.9000000000000004
58,Male,Medium,Healthy,32.2,473.0,2.0,3.7,11067,1975,82.0,2.3,6.1,Low,0.09999999999999964
63,Male,Medium,Unhealthy,27.7,294.0,3.2,8.0,9963,2027,70.0,2.1,5.4,Medium,0.5999999999999996
67,Male,Medium,Average,21.9,183.0,3.1,4.7,9341,1571,62.0,1.1,4.7,Low,1.5
32,Male,Medium,Average,24.9,286.0,3.0,6.4,10076,1750,66.0,2.0,3.8,Medium,1.0
59,Female,Medium,Healthy,20.4,0.0,3.9,4.7,9983,1743,52.0,1.3,4.8,Low,0.5
24,Male,Medium,Average,32.3,0.0,4.0,6.1,7301,2115,71.0,1.9,5.1,Low,0.7999999999999998
57,Male,Medium,Healthy,21.4,238.0,2.5,4.3,9262,917,66.0,1.7,4.0,Low,0.40000000000000036
45,Female,Medium,Unhealthy,22.9,202.0,2.4,4.5,7454,1347,65.0,1.1,3.6,Medium,1.2000000000000002
49,Female,Low,Average,22.1,490.0,1.4,9.4,1998,1271,76.0,0.8,3.2,High,3.2
52,Male,Low,Healthy,25.3,0.0,3.7,3.5,6755,1573,69.0,2.5,5.7,Low,0.1999999999999993
32,Male,Low,Healthy,30.5,255.0,2.4,8.6,3169,1762,79.0,1.4,3.9,Medium,0.7999999999999998
65,Female,Low,Unhealthy,32.2,304.0,2.0,9.1,5643,2372,82.0,1.2,2.6,Medium,2.2
53,Male,Medium,Average,23.4,251.0,1.8,8.8,9069,1338,68.0,1.6,4.2,Medium,1.7000000000000002
38,Female,High,Healthy,26.5,364.0,1.7,6.9,11312,1327,66.0,1.3,4.3,Low,1.0999999999999996
23,Male,Medium,Unhealthy,25.3,105.0,3.9,4.3,6448,1036,61.0,2.7,5.6,Low,0.09999999999999964
18,Male,Low,Healthy,21.1,324.0,3.2,3.1,4596,1423,72.0,1.8,6.0,Low,0.09999999999999964
21,Male,Medium,Average,34.7,284.0,1.3,4.0,8798,2054,82.0,1.8,4.2,Low,0.5
28,Female,High,Average,30.5,374.0,1.3,4.1,12871,1742,69.0,1.1,4.1,Low,1.5
61,Female,Medium,Unhealthy,25.8,123.0,2.6,7.7,4836,1436,70.0,1.8,3.6,Low,1.2999999999999998
43,Male,High,Average,31.3,22.0,1.7,3.5,16409,2125,58.0,2.4,6.6,Low,0.09999999999999964
54,Female,Low,Average,29.8,105.0,2.3,6.5,1000,1459,81.0,1.6,4.2,Medium,1.0999999999999996
46,Male,Medium,Average,26.3,115.0,3.4,6.2,10265,1844,68.0,1.3,4.5,Low,0.1999999999999993
38,Female,Medium,Healthy,31.0,149.0,1.1,6.3,4301,1865,79.0,1.7,4.1,Low,0.20000000000000018
65,Male,Medium,Average,21.2,63.0,1.7,10.2,8319,1418,59.0,2.5,4.9,Medium,0.09999999999999964
62,Female,High,Average,31.7,201.0,2.7,8.2,12848,2083,70.0,1.2,4.2,Low,0.7000000000000002
62,Female,Low,Average,24.1,23.0,3.4,8.8,4292,1412,66.0,2.3,3.7,Medium,1.4000000000000004
66,Female,Medium,Average,31.1,189.0,1.8,6.1,9955,1963,70.0,2.0,4.0,Medium,1.9000000000000004
44,Female,Medium,Average,25.0,125.0,2.8,9.0,5307,1107,71.0,1.0,2.8,Low,1.4000000000000004
56,Male,High,Average,26.4,181.0,2.1,7.8,13330,1685,60.0,1.1,3.7,Medium,1.2999999999999998
57,Male,Medium,Average,24.9,259.0,3.9,7.5,7671,1594,70.0,2.0,4.4,Low,0.1999999999999993
30,Male,Low,Unhealthy,22.9,137.0,3.0,6.0,1076,1040,72.0,1.3,4.4,Low,0.20000000000000018
40,Male,Medium,Average,23.9,83.0,2.3,7.6,9147,1737,62.0,2.1,4.2,Medium,1.7000000000000002
33,Female,High,Average,30.5,101.0,1.3,12.3,18885,2010,57.0,1.1,3.1,Medium,1.0999999999999996
47,Male,Low,Average,17.5,353.0,1.7,8.5,5005,1544,68.0,2.0,3.5,Medium,2.0
21,Female,Low,Healthy,20.0,391.0,0.5,11.3,4194,1582,64.0,1.6,3.1,Medium,2.4000000000000004
57,Male,Medium,Average,22.1,122.0,2.7,2.3,9771,1439,60.0,1.9,4.0,Low,0.7999999999999998
33,Female,Medium,Healthy,20.7,176.0,3.0,7.2,6810,1007,65.0,1.9,4.0,Low,1.4000000000000004
48,Female,Medium,Unhealthy,31.0,0.0,3.1,9.1,6237,1692,69.0,1.2,3.1,Low,1.2999999999999998
59,Female,Low,Unhealthy,30.0,172.0,2.0,8.0,4770,1933,80.0,2.1,4.0,High,1.0999999999999996
42,Male,Medium,Average,27.4,0.0,3.5,8.3,8457,1640,65.0,1.4,4.2,Medium,1.0999999999999996
61,Female,Low,Average,22.4,126.0,3.8,6.0,4470,1377,66.0,2.4,5.8,Low,0.0
29,Male,Low,Average,30.3,361.0,2.0,10.0,2711,1633,85.0,2.0,4.0,High,1.7000000000000002
43,Male,Medium,Average,18.6,0.0,3.4,3.0,4990,1244,62.0,1.8,5.6,Low,0.2999999999999998
54,Male,Medium,Average,33.6,64.0,2.6,6.6,5921,2016,71.0,1.6,3.7,Low,1.2000000000000002
65,Female,Medium,Healthy,22.3,65.0,2.1,7.3,6294,1307,68.0,1.4,2.9,Low,1.0
50,Male,Low,Unhealthy,24.0,0.0,3.5,5.6,1000,1530,66.0,1.7,4.3,Low,1.5999999999999996
45,Female,Medium,Average,23.3,329.0,1.5,7.1,8950,1624,62.0,1.1,3.1,Medium,1.5999999999999996
26,Other,Medium,Healthy,20.7,241.0,1.3,2.1,5421,1488,70.0,1.7,5.1,Low,0.3000000000000007
29,Male,Medium,Average,32.7,471.0,2.2,3.8,5310,1798,88.0,1.1,3.4,Medium,1.9000000000000004
22,Female,Medium,Average,28.2,50.0,2.3,10.2,7476,1675,67.0,2.3,3.4,Medium,0.9000000000000004
69,Female,Low,Healthy,29.9,0.0,1.2,7.6,2640,2136,80.0,2.4,5.3,Low,0.1999999999999993
45,Male,Low,Healthy,20.1,341.0,2.9,6.1,1633,1062,74.0,2.1,4.9,Low,1.0999999999999996
22,Male,Medium,Unhealthy,27.1,130.0,1.5,10.5,9071,1426,57.0,1.3,4.0,Low,0.9000000000000004
51,Female,Medium,Healthy,26.1,421.0,3.0,11.5,7327,1669,70.0,1.9,3.1,Medium,2.0
51,Male,Medium,Healthy,29.3,335.0,3.3,10.5,10911,2209,63.0,1.2,2.6,Low,1.5
30,Female,Medium,Average,25.5,106.0,2.9,4.1,6577,1402,70.0,2.1,5.3,Low,1.9000000000000004
56,Male,Medium,Average,21.2,91.0,2.3,7.8,9059,1336,58.0,1.6,3.4,Low,1.4000000000000004
59,Male,Low,Unhealthy,17.6,145.0,3.4,8.5,3837,1149,67.0,1.6,3.7,Medium,1.0
62,Male,High,Average,27.4,300.0,2.8,11.0,14293,1731,60.0,1.6,3.7,Low,0.40000000000000036
31,Female,Low,Average,20.9,270.0,2.9,7.7,1931,1001,69.0,1.8,4.6,Medium,0.5999999999999996
59,Female,Medium,Healthy,29.4,0.0,1.6,2.8,6478,1710,73.0,2.2,4.8,Low,0.7999999999999998
55,Female,Medium,Average,19.9,0.0,4.4,4.8,9650,1748,54.0,1.3,4.6,Low,1.0
21,Male,Low,Healthy,23.1,143.0,2.6,10.5,2813,1360,74.0,1.4,2.8,Medium,2.0
50,Male,Medium,Unhealthy,21.6,0.0,2.6,7.1,5789,1050,62.0,2.4,4.6,Low,1.0
24,Female,Low,Average,28.9,453.0,1.1,11.2,6053,1503,81.0,1.2,3.0,High,0.5999999999999996
58,Female,Medium,Average,30.3,196.0,2.6,5.2,11113,1872,73.0,1.8,4.7,Medium,1.9000000000000004
25,Male,Low,Average,25.6,232.0,2.6,9.0,4680,1327,74.0,1.1,3.5,Medium,1.0999999999999996
54,Male,Medium,Average,21.6,36.0,1.6,7.4,9614,1748,55.0,1.1,3.7,Low,1.0
68,Female,Medium,Average,23.2,31.0,1.7,10.2,5491,1268,66.0,1.6,2.9,Low,1.4000000000000004
27,Female,High,Average,22.5,432.0,1.8,6.4,15978,1756,56.0,1.8,5.0,Medium,0.5
60,Female,Low,Average,21.1,467.0,2.3,6.7,4973,1374,71.0,1.3,3.7,Medium,2.0
32,Male,High,Healthy,24.6,262.0,2.7,10.0,15315,2400,54.0,1.5,3.3,Medium,1.4000000000000004
32,Male,High,Healthy,27.0,136.0,2.7,6.6,7159,1968,68.0,2.4,4.8,Low,0.5999999999999996
46,Female,High,Average,25.2,165.0,2.9,6.9,18446,2193,50.0,1.5,4.3,Medium,0.09999999999999964
36,Male,Medium,Healthy,24.7,0.0,2.8,5.9,5775,1298,63.0,1.2,3.8,Low,1.2999999999999998
68,Male,Medium,Healthy,19.8,477.0,2.7,8.5,9299,1522,63.0,1.1,2.9,Medium,1.2000000000000002
27,Other,Medium,Average,25.6,74.0,2.7,8.2,7028,1486,62.0,1.6,3.6,Low,1.2999999999999998
29,Female,High,Average,22.7,0.0,2.4,6.3,14265,1888,50.0,2.2,4.3,Low,0.20000000000000018
21,Female,High,Average,19.6,195.0,2.0,4.6,10827,1574,56.0,2.6,5.5,Low,0.9000000000000004
33,Female,Medium,Healthy,25.9,2.0,3.0,4.5,7739,1509,64.0,3.1,6.1,Low,0.9000000000000004
57,Female,High,Average,28.4,0.0,2.9,3.2,13221,2093,59.0,2.0,4.7,Low,1.7000000000000002
53,Female,Low,Unhealthy,21.2,0.0,2.1,2.4,5611,964,60.0,2.1,5.1,Low,0.7999999999999998
42,Male,High,Healthy,25.4,156.0,2.3,3.2,14209,2349,57.0,1.9,5.5,Low,0.40000000000000036
40,Male,Low,Average,17.8,129.0,2.3,7.0,1635,1084,68.0,1.6,3.9,Low,1.0
29,Other,High,Average,31.1,277.0,2.0,3.5,12069,2146,70.0,2.8,6.7,Low,0.5
51,Female,Medium,Average,19.6,97.0,3.2,6.1,3675,1221,68.0,1.3,3.0,Low,1.7999999999999998
53,Male,Medium,Average,22.9,346.0,1.0,8.2,8145,1322,67.0,2.4,4.7,Medium,0.5
54,Male,Medium,Unhealthy,30.4,298.0,4.1,2.0,11562,1863,72.0,1.4,5.3,Low,0.2999999999999998
20,Female,Medium,Unhealthy,24.1,90.0,4.2,9.5,7601,1557,65.0,1.5,3.4,Medium,1.0999999999999996
26,Male,Medium,Unhealthy,20.2,258.0,2.5,10.6,8680,1259,55.0,1.2,2.9,Medium,2.9000000000000004
35,Male,High,Average,27.9,399.0,2.8,11.7,17306,1850,57.0,2.3,4.2,Medium,0.3000000000000007
60,Male,Medium,Unhealthy,27.8,55.0,3.2,10.7,6618,1638,67.0,1.7,2.2,Low,2.2
52,Female,Medium,Average,22.5,168.0,1.9,13.0,10199,1603,57.0,0.9,1.9,Medium,2.8
51,Male,High,Average,22.9,165.0,3.0,7.6,19737,1932,50.0,1.8,4.3,Medium,0.09999999999999964
58,Other,Medium,Healthy,23.3,146.0,3.6,9.0,4450,1553,72.0,1.7,3.9,Low,0.2999999999999998
31,Male,High,Average,24.2,320.0,1.1,6.4,17410,1939,58.0,1.5,4.9,Low,0.9000000000000004
21,Female,High,Average,17.5,332.0,1.3,8.7,9552,1574,53.0,1.5,2.9,Medium,1.7000000000000002
58,Female,Low,Average,32.1,253.0,2.3,2.8,5697,1806,81.0,2.0,6.2,Low,0.40000000000000036
62,Other,Medium,Unhealthy,21.4,115.0,2.2,3.2,8644,1192,66.0,1.8,6.0,Low,1.0
67,Female,Medium,Average,22.7,249.0,2.2,11.5,7082,1189,66.0,1.9,4.8,Low,0.7000000000000002
32,Female,Medium,Average,20.3,7.0,1.6,7.4,12467,1503,50.0,1.9,3.9,Low,1.4000000000000004
45,Female,Medium,Unhealthy,27.4,571.0,2.2,10.6,7340,1824,73.0,1.2,2.3,High,3.5
59,Female,High,Healthy,29.8,402.0,1.4,5.6,17289,2111,66.0,2.5,5.1,Low,0.40000000000000036
33,Female,Medium,Unhealthy,29.7,343.0,3.5,4.8,7388,1785,73.0,1.6,4.7,Low,1.7000000000000002
29,Other,Medium,Average,20.0,261.0,2.6,6.8,8915,1252,63.0,2.1,5.4,Medium,0.7999999999999998
69,Male,Low,Average,27.0,261.0,2.6,9.0,4738,1476,75.0,2.2,3.8,Medium,1.0
22,Other,Low,Healthy,30.7,0.0,3.0,10.5,4120,1721,78.0,1.1,3.7,Low,1.5999999999999996
51,Male,Medium,Healthy,27.0,11.0,4.7,7.5,5162,1751,65.0,2.3,5.2,Low,0.2999999999999998
59,Male,Low,Average,26.9,29.0,1.7,8.6,4415,1708,71.0,2.1,4.6,Medium,1.2999999999999998
18,Male,Low,Average,23.1,208.0,1.0,6.6,3130,833,74.0,1.9,4.1,Low,1.5999999999999996
56,Male,Medium,Average,25.9,157.0,2.5,10.6,7084,1714,70.0,1.3,2.6,High,1.5
43,Female,Low,Average,26.3,55.0,2.2,5.0,4786,1488,65.0,2.5,5.8,Low,0.40000000000000036
34,Female,High,Average,20.0,353.0,3.2,8.0,11732,1401,58.0,1.7,4.6,Medium,0.2999999999999998
65,Female,High,Unhealthy,23.2,76.0,3.7,4.5,14652,1867,52.0,1.5,4.9,Low,0.09999999999999964
44,Female,Medium,Average,29.8,137.0,1.2,9.0,8040,1837,75.0,1.8,4.1,Medium,1.5999999999999996
41,Female,Medium,Unhealthy,26.3,334.0,1.7,6.0,6276,1520,82.0,2.3,4.2,Low,1.0
52,Male,High,Healthy,25.5,275.0,2.8,5.0,11599,2173,68.0,2.5,5.2,Low,0.7000000000000002
63,Female,Low,Average,22.8,12.0,3.1,2.0,2823,1355,71.0,1.9,5.2,Low,0.5999999999999996
59,Female,Medium,Average,29.8,359.0,3.1,9.7,7977,1702,77.0,2.2,3.6,Medium,1.0999999999999996
56,Female,Medium,Unhealthy,31.6,213.0,3.7,7.5,7391,2024,76.0,1.8,4.3,Low,0.9000000000000004
43,Female,Medium,Average,30.1,0.0,3.1,7.6,8418,1929,72.0,1.7,3.6,Low,1.2999999999999998
66,Female,High,Average,30.8,73.0,2.4,9.1,11361,2070,66.0,2.1,3.8,Low,0.09999999999999964
55,Male,Medium,Average,23.6,138.0,3.3,5.1,7653,1659,63.0,2.3,5.4,Low,0.7999999999999998
40,Male,Medium,Healthy,23.0,24.0,2.6,4.7,7804,1367,61.0,1.6,4.6,Low,0.09999999999999964
39,Female,Medium,Healthy,24.4,401.0,2.7,8.4,8652,1618,67.0,1.7,3.4,Low,2.2
21,Female,High,Average,25.2,143.0,2.1,9.9,18409,1827,50.0,1.4,4.0,Low,1.5
66,Female,High,Unhealthy,30.7,269.0,2.6,8.3,17222,2384,56.0,1.1,2.6,Low,1.2999999999999998
26,Male,Medium,Healthy,29.7,230.0,1.2,11.0,7851,1802,73.0,2.2,4.4,Low,1.5999999999999996
21,Male,High,Average,27.2,305.0,3.3,8.4,9215,1566,63.0,2.3,3.8,Low,1.0999999999999996
24,Female,Low,Unhealthy,19.3,450.0,1.7,8.3,3230,1084,68.0,1.8,3.9,Medium,0.7000000000000002
40,Male,Medium,Average,18.2,301.0,1.8,9.1,9841,1350,59.0,1.0,3.3,Low,2.2
19,Female,Low,Unhealthy,26.0,461.0,0.6,6.4,3917,1637,77.0,1.6,3.2,Medium,3.0999999999999996
66,Male,Low,Average,28.5,305.0,1.8,3.9,2113,1753,78.0,1.6,4.4,Low,1.0
41,Male,Medium,Average,24.7,219.0,1.7,7.0,7588,1725,64.0,1.8,5.0,Low,0.7999999999999998
57,Female,High,Healthy,32.7,248.0,2.7,8.8,12587,2246,73.0,2.4,4.5,Low,1.2000000000000002
48,Male,Medium,Unhealthy,20.7,0.0,1.5,4.9,10521,1603,56.0,1.9,5.1,Low,0.2999999999999998
64,Female,Medium,Unhealthy,20.2,131.0,2.1,3.5,6835,1230,59.0,1.2,4.3,Medium,1.2000000000000002
48,Female,Low,Unhealthy,22.3,178.0,2.0,5.2,4621,1081,69.0,1.8,4.3,Low,1.5999999999999996
64,Male,Medium,Healthy,22.2,265.0,1.1,10.3,9376,1351,63.0,1.8,2.9,Medium,1.0999999999999996
